BSC_FECHA,SYR4_GROSS_SALES,SYR4_GROSS_SALES_CMP,SYR4_GROSS_SAL_LY,SYR5_GROSS_SALES,SYR5_GROSS_SAL_LY,SMG_OVERALL,SMG_COUNT,SMG_DEF_ZONE,SYR_GROSS_SALES,SYR_NET_SALES,SYR_NET_SALES_CMP_LY,SYR_NET_SALES_LW,SYR_NET_SALES_LY,SYR_NET_SALES_CMP_LY2,SYR_TRANS,SYR_TRANS_CMP_LY,SYR_TRANS_LY,SYR_CREW_HR,SYR_MNGR_HR,SYR_GUID_HR,SYR_CASH_MM,SYR_LTN_SAL,SYR_EMPL_MEAL,SYR_MNGR_MEAL,SYR_LABOR,SYR_LABOR_SALES_REF,SYR_MNGR_VOID_AMT,SYR_REG_VOID_AMT,SYR_COUPONS,SYR_DISCOUNTS,SYR_SERVICE_TIME,SYR_NET_SALES_HR,SYR_TRANS_HR,SYR2_GROSS_SALES,SYR2_NET_SALES,UNO,SYR3_GROSS_SALES,SYR3_GROSS_SALES_CMP,SYR3_GROSS_SAL_LY,FECHA_REF,DIVISION,AREA,DISTRICT,STORE,INFS_VTA_ACTUAL
1.- Thu 03/11/2021,17287.53,17287.53,18656,248307.22,252179,,,,4830.52,4744.86,4744.86,4351,4902,4744.86,538,538,638,80.84,0,101.75,4,118,14.77,0,806,4830.52,0,14.08,70.89,0,201,4744.86,538,0,0,1,17287.53,17287.53,18656,21P03W1 - 03/11/2021,DIVISION 42,Area  015,Distrito  052,07872 - Hardin Valley (Are-D52),4744.86
1.- Thu 03/11/2021,23280.08,23280.08,23469,372152,367182,2,2,0,6691.6,6572.62,6572.62,6318,5926,6572.62,671,671,688,129.72,0,123.4,-19,255,21.4,26.16,1288,6691.6,0,50.37,27.91,43.51,193.87,6572.62,671,0,0,1,23280.08,23280.08,23469,21P03W1 - 03/11/2021,DIVISION 32,Area  012,Distrito  007,07918 - Lake Wales (Are-D7),6572.62
1.- Thu 03/11/2021,17978.85,17978.85,17443,294499.53,282051,,,,4749.26,4617.47,4617.47,4723,4525,4617.47,517,517,524,110.8,0,111.92,-6,374,5.4,21.24,1119,4749.26,0,40.65,34.23,70.92,189.03,4617.47,517,0,0,1,17978.85,17978.85,17443,21P03W1 - 03/11/2021,DIVISION 32,Area  003,Distrito  008,07952 - Golden Rod /Colonial (Are-D8),4617.47
1.- Thu 03/11/2021,16594.66,16594.66,16022,282712.33,247022,,,,4526.79,4439.48,4439.48,3965,4253,4439.48,431,431,513,85.83,0,101.17,0,574,0,10.76,839,4526.79,0,15.8,60.51,16.04,219.72,4439.48,431,0,0,1,16594.66,16594.66,16022,21P03W1 - 03/11/2021,DIVISION 30,Area  023,Distrito  037,07962 - Hialeah Gardens (Are-D37),4439.48
1.- Thu 03/11/2021,19390.85,19390.85,19834,317256.88,314502,,,,5201.69,5112.05,5112.05,4870,4642,5112.05,479,479,511,97.62,0,110.08,0,428,3.89,4.68,1060,5201.69,0,25.05,28.3,52.77,149.28,5112.05,479,0,0,1,19390.85,19390.85,19834,21P03W1 - 03/11/2021,DIVISION 40,Area  005,Distrito  013,08028 - Walton (Are-D13),5112.05
1.- Thu 03/11/2021,19869.46,19869.46,20672,300641.18,309568,1,2,0,5514.7,5417.06,5417.06,5235,5352,5417.06,464,464,531,103.83,0,117.92,11,236,20.65,16.67,892,5514.7,0,8.67,29.72,30.6,235.62,5417.06,464,0,0,1,19869.46,19869.46,20672,21P03W1 - 03/11/2021,DIVISION 40,Area  005,Distrito  015,08045 - North Loop (Are-D15),5417.06
1.- Thu 03/11/2021,22781.6,22781.6,24288,371939.72,369810,,,,6289.09,6197.96,6197.96,5861,6311,6197.96,648,648,775,137.18,0,124.69,10,819,14.74,16.87,1378,6289.09,0,81.64,13.15,46.37,196.01,6197.96,648,0,0,1,22781.6,22781.6,24288,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  032,08141 - Miramar (Are-D32),6197.96
1.- Thu 03/11/2021,23926.91,23926.91,20506,419810.35,345507,,,,6224.24,6050.84,6050.84,6242,4919,6050.84,716,716,621,114.03,0,114.1,-47,320,16.48,13.16,1127,6224.24,0,54.31,90.18,53.58,193.07,6050.84,716,0,0,1,23926.91,23926.91,20506,21P03W1 - 03/11/2021,DIVISION 30,Area  022,Distrito  022,08142 - Stuart (Are-D22),6050.84
1.- Thu 03/11/2021,24453.04,24453.04,23922,393289.09,385630,,,,6580.71,6460.07,6460.07,6587,6612,6460.07,674,674,762,121.32,0,125.97,-1,573,6.69,19.06,1244,6580.71,2.12,89.16,66.67,28.22,264.25,6460.07,674,0,0,1,24453.04,24453.04,23922,21P03W1 - 03/11/2021,DIVISION 30,Area  021,Distrito  063,08155 - Sw 120th Street (Are-D63),6460.07
1.- Thu 03/11/2021,17816.64,17816.64,18640,314071.31,296797,,,,4762.77,4673.19,4673.19,4741,4742,4673.19,451,451,515,108.57,0,108.59,-1,342,4.98,18.13,1013,4762.77,0,4.25,27.88,38.59,162.07,4673.19,451,0,0,1,17816.64,17816.64,18640,21P03W1 - 03/11/2021,DIVISION 30,Area  021,Distrito  063,08156 - 162 Sw 88th Street (Are-D63),4673.19
1.- Thu 03/11/2021,14719.73,14719.73,17068,234317.27,256093,0,1,1,4266.33,4232.69,4232.69,4269,4420,4232.69,433,433,507,99.6,0,103.74,-1,367,0,0,987,4266.33,0,30.96,18.98,14.66,186.59,4232.69,433,0,0,1,14719.73,14719.73,17068,21P03W1 - 03/11/2021,DIVISION 30,Area  021,Distrito  004,08170 - Carol City (Are-D4),4232.69
1.- Thu 03/11/2021,24718.59,24718.59,26652,390652.41,385246,,,,6876.12,6799.28,6799.28,5712,7238,6799.28,767,767,857,131.05,0,124.81,-3,661,4.99,5.99,1317,6876.12,0,69.64,41.73,24.13,195.17,6799.28,767,0,0,1,24718.59,24718.59,26652,21P03W1 - 03/11/2021,DIVISION 30,Area  022,Distrito  020,08178 - Hank Aaron Blvd. (Are-D20),6799.28
1.- Thu 03/11/2021,22213.11,22213.11,19438,365091.58,316934,,,,6492.07,6366.06,6366.06,5844,5258,6366.06,677,677,618,129.75,0,122.59,-11,1097,17.51,22.96,1282,6492.07,0,23.32,50.14,35.4,193.43,6366.06,677,0,0,1,22213.11,22213.11,19438,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  029,08179 - N. Lauderdale (Are-D29),6366.06
1.- Thu 03/11/2021,17900.91,17900.91,16764,302759.42,259301,,,,4161.65,4075.89,4075.89,5177,4225,4075.89,430,430,503,85.22,0,103.97,-16,456,2.35,20.05,840,4161.65,0,30.99,39.51,23.85,327.55,4075.89,430,0,0,1,17900.91,17900.91,16764,21P03W1 - 03/11/2021,DIVISION 30,Area  023,Distrito  025,08209 - Hallendale (Are-D25),4075.89
1.- Thu 03/11/2021,24379.22,24379.22,23460,393500.97,364976,2,2,0,6521.17,6308.15,6308.15,6193,6175,6308.15,664,664,723,138.07,0,112.36,3,482,2,29.96,1500,6521.17,0,29.54,154.04,27.02,179.71,6308.15,664,0,0,1,24379.22,24379.22,23460,21P03W1 - 03/11/2021,DIVISION 30,Area  013,Distrito  024,08294 - Southern & Crestwood (Are-D24),6308.15
1.- Thu 03/11/2021,13757.71,13757.71,13160,218581.81,204502,,,,3760.72,3710.06,3710.06,2989,3739,3710.06,383,383,441,85.5,0,91.2,0,142,8.19,2.19,880,3760.72,0,4.43,33.3,6.98,161.94,3710.06,383,0,0,1,13757.71,13757.71,13160,21P03W1 - 03/11/2021,DIVISION 30,Area  023,Distrito  035,08439 - Coral Way (Are-D35),3710.06
1.- Thu 03/11/2021,15341.59,15341.59,15802,247535.71,247982,,,,4308.23,4274.8,4274.8,3690,4085,4274.8,448,448,508,90.82,0,103.7,-5,819,0,12.59,792,4308.23,0,55.81,7.39,13.45,335.3,4274.8,448,0,0,1,15341.59,15341.59,15802,21P03W1 - 03/11/2021,DIVISION 30,Area  023,Distrito  033,08445 - Miami Gardens (Are-D33),4274.8
1.- Thu 03/11/2021,20049.84,20049.84,21258,328971.15,320205,2,2,0,5512.59,5385.48,5385.48,5392,5591,5385.48,613,613,735,126.82,0,115.05,7,644,6,8.97,1353,5512.59,0,102.43,81.91,30.23,230.1,5385.48,613,0,0,1,20049.84,20049.84,21258,21P03W1 - 03/11/2021,DIVISION 30,Area  013,Distrito  056,08468 - Tamarac (Are-D56),5385.48
1.- Thu 03/11/2021,25206.39,25206.39,24049,397476.96,359180,3,3,0,6538.32,6395.66,6395.66,6120,6244,6395.66,743,743,787,142.82,0,128.31,-12,1044,13.66,0,1380,6538.32,0,130.93,106.06,22.94,199.5,6395.66,743,0,0,1,25206.39,25206.39,24049,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  023,08475 - Plantation (Are-D23),6395.66
1.- Thu 03/11/2021,14850.56,14850.56,16943,273318.55,271735,1,1,0,4144.95,4093.74,4093.74,4241,4417,4093.74,457,457,528,102.87,0,114.44,-1,221,0,10.96,985,4144.95,0,23.14,26.48,13.77,177.84,4093.74,457,0,0,1,14850.56,14850.56,16943,21P03W1 - 03/11/2021,DIVISION 30,Area  013,Distrito  024,08537 - 441 & Fairgrounds (Are-D24),4093.74
1.- Thu 03/11/2021,15468.72,15468.72,15513,263282.96,249446,,,,4509.77,4443.92,4443.92,4441,4410,4443.92,481,481,549,99.48,0,102.62,-7,214,3.5,0,1069,4509.77,0,10.02,49.98,12.37,186.76,4443.92,481,0,0,1,15468.72,15468.72,15513,21P03W1 - 03/11/2021,DIVISION 30,Area  022,Distrito  022,08570 - Lost River (Are-D22),4443.92
1.- Thu 03/11/2021,18938.39,18938.39,20199,289064.79,284337,1,1,0,5471.44,5294.06,5294.06,4765,5186,5294.06,625,625,704,110,0,112.1,-8,682,15.57,34.78,1082,5471.44,0,23.67,40.8,86.23,185.31,5294.06,625,0,0,1,18938.39,18938.39,20199,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  023,08571 - Powerline (Are-D23),5294.06
1.- Thu 03/11/2021,15963.84,15963.84,18239,238073.29,253361,,,,4401.41,4309.55,4309.55,3713,4602,4309.55,528,528,616,86.83,0,108.52,-2,520,15.69,12.67,896,4401.41,0,42.9,50.14,13.36,263.58,4309.55,528,0,0,1,15963.84,15963.84,18239,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  023,08615 - Hammondville (Are-D23),4309.55
1.- Thu 03/11/2021,21615.37,21615.37,21236,337824.35,342654,,,,5681.4,5617.77,5617.77,5855,5581,5617.77,611,611,660,121.33,0,114,-22,631,.65,6.19,1191,5681.4,0,40.39,37.07,19.72,235.96,5617.77,611,0,0,1,21615.37,21615.37,21236,21P03W1 - 03/11/2021,DIVISION 30,Area  023,Distrito  025,08638 - Oakwood Plaza (Are-D25),5617.77
1.- Thu 03/11/2021,18050.38,18050.38,16594,299968.82,267885,1,2,1,4660.32,4600.54,4600.54,4649,4354,4600.54,466,466,508,121.48,0,107.31,-2,156,0,0,1130,4660.32,0,82.5,44.62,15.16,205.33,4600.54,466,0,0,1,18050.38,18050.38,16594,21P03W1 - 03/11/2021,DIVISION 32,Area  012,Distrito  007,08843 - Eagle Ridge (Are-D7),4600.54
1.- Thu 03/11/2021,17133.99,17133.99,18917,288225.71,294851,,,,4858.02,4787.92,4787.92,4548,4825,4787.92,533,533,578,107.58,0,105.03,24,458,0,16.74,1050,4858.02,0,42.04,34.8,18.56,215.08,4787.92,533,0,0,1,17133.99,17133.99,18917,21P03W1 - 03/11/2021,DIVISION 30,Area  022,Distrito  001,01944 - N. Military Trail (Are-D1),4787.92
1.- Thu 03/11/2021,26350.37,26350.37,27669,393818.79,415813,,,,6720.59,6630.79,6630.79,6413,6921,6630.79,780,780,857,121.32,0,126.49,-1,603,0,26.88,1403,6720.59,0,53.18,37.21,25.71,186.47,6630.79,780,0,0,1,26350.37,26350.37,27669,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  021,01945 - State Road 84 (Are-D21),6630.79
1.- Thu 03/11/2021,18042.24,18042.24,18324,309273.4,284021,0,1,1,4521.73,4450.96,4450.96,4759,4696,4450.96,501,501,583,104.77,0,108.72,7,344,7.54,20.36,969,4521.73,0,25.71,19.51,23.36,221.58,4450.96,501,0,0,1,18042.24,18042.24,18324,21P03W1 - 03/11/2021,DIVISION 30,Area  013,Distrito  003,01947 - 10th Ave (Are-D3),4450.96
1.- Thu 03/11/2021,26004.45,26004.45,23129,408935.91,362621,,,,7040.6,6963.39,6963.39,6351,5432,6963.39,764,764,681,110.6,0,117.49,-12,781,7.49,0,1089,7040.6,0,57.8,50.37,19.35,169.8,6963.39,764,0,0,1,26004.45,26004.45,23129,21P03W1 - 03/11/2021,DIVISION 30,Area  022,Distrito  022,01948 - Jupiter (Are-D22),6963.39
1.- Thu 03/11/2021,15678.12,15678.12,17009,243716.55,255188,,,,4544.22,4467.52,4467.52,4568,4184,4467.52,510,510,525,115.42,0,110.66,11,550,8.57,0,1165,4544.22,0,64.45,38.81,29.32,183.24,4467.52,510,0,0,1,15678.12,15678.12,17009,21P03W1 - 03/11/2021,DIVISION 30,Area  023,Distrito  025,01949 - Hollywood Blvd. (Are-D25),4467.52
1.- Thu 03/11/2021,15409.88,15409.88,14626,247694.05,228440,,,,4035.83,3981.74,3981.74,4088,3590,3981.74,466,466,451,106.03,0,98.96,-2,278,5.5,15.68,1047,4035.83,2.88,35.89,17.76,15.15,207.77,3981.74,466,0,0,1,15409.88,15409.88,14626,21P03W1 - 03/11/2021,DIVISION 30,Area  013,Distrito  002,01955 - W Boynton Beach (Are-D2),3981.74
1.- Thu 03/11/2021,16031.8,16031.8,16786,246791.01,261675,,,,3961.83,3934.52,3934.52,4406,4179,3934.52,496,496,553,97.23,0,96.07,-4,268,0,0,1062,3961.83,0,54.96,3.77,23.54,227.81,3934.52,496,0,0,1,16031.8,16031.8,16786,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  021,01956 - E. Commercial (Are-D21),3934.52
1.- Thu 03/11/2021,31284.8,31284.8,28611,505536.69,427298,1,1,0,8498.03,8399.42,8399.42,8682,7759,8399.42,776,776,791,145.03,0,130.75,-8,1381,11.59,20.27,1363,8498.03,0,46.43,33.3,33.45,273.03,8399.42,776,0,0,1,31284.8,31284.8,28611,21P03W1 - 03/11/2021,DIVISION 30,Area  023,Distrito  035,01970 - Florida City (Are-D35),8399.42
1.- Thu 03/11/2021,23607.42,23607.42,20505,366772.74,303482,,,,6316.27,6224.8,6224.8,5873,5155,6224.8,661,661,630,99.6,0,124.07,-11,409,9.85,0,1035,6316.27,0,51.99,47.01,34.61,188.88,6224.8,661,0,0,1,23607.42,23607.42,20505,21P03W1 - 03/11/2021,DIVISION 32,Area  003,Distrito  061,02010 - Dunlawton (Are-D61),6224.8
1.- Thu 03/11/2021,16713.89,16713.89,19760,266651.09,275381,,,,4327.98,4245.57,4245.57,4267,5512,4245.57,465,465,643,94.83,0,105.34,14,315,34.58,17.41,1063,4327.98,0,39.97,21.24,9.18,228.5,4245.57,465,0,0,1,16713.89,16713.89,19760,21P03W1 - 03/11/2021,DIVISION 30,Area  021,Distrito  004,02013 - Red Road (Are-D4),4245.57
1.- Thu 03/11/2021,15948.52,15948.52,15426,268761.88,227260,,,,4315.88,4218.83,4218.83,4457,4149,4218.83,458,458,513,105.53,0,97.11,17,174,0,0,1016,4315.88,0,7.21,22.01,75.04,159.26,4218.83,458,0,0,1,15948.52,15948.52,15426,21P03W1 - 03/11/2021,DIVISION 32,Area  003,Distrito  061,02062 - Williamson (Are-D61),4218.83
1.- Thu 03/11/2021,25903.84,25903.84,25643,429927.52,402316,,,,7181.31,7102.22,7102.22,6483,6669,7102.22,746,746,776,117.87,0,126,4,713,11.77,0,1136,7181.31,0,28.23,45.57,21.75,227.54,7102.22,746,0,0,1,25903.84,25903.84,25643,21P03W1 - 03/11/2021,DIVISION 30,Area  022,Distrito  058,02068 - St. Lucie West (Are-D58),7102.22
1.- Thu 03/11/2021,18492.82,18492.82,19513,310461.72,307060,,,,5207.48,5045.73,5045.73,5066,5290,5045.73,597,597,668,122.33,0,115.57,-4,445,0,35.62,1229,5207.48,0,20.81,93.03,33.1,157.97,5045.73,597,0,0,1,18492.82,18492.82,19513,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  032,02072 - Flamingo Road (Are-D32),5045.73
1.- Thu 03/11/2021,12416.29,12416.29,12661,202945.12,208913,,,,3257.16,3203.43,3203.43,3330,3377,3203.43,343,343,404,78.58,0,108.09,-4,205,0,5.5,755,3257.16,0,34.53,42.46,5.77,251.66,3203.43,343,0,0,1,12416.29,12416.29,12661,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  032,02077 - Cooper City (Are-D32),3203.43
1.- Thu 03/11/2021,17634.74,17634.74,19004,299893.54,296882,,,,4858.54,4754.23,4754.23,4786,4954,4754.23,514,514,631,116.73,0,113.58,6,457,19.53,24.26,1269,4858.54,0,73.36,33.5,27.02,164.71,4754.23,514,0,0,1,17634.74,17634.74,19004,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  029,02079 - Sawgrass (Are-D29),4754.23
1.- Thu 03/11/2021,15380.85,15380.85,14667,234705.84,242240,,,,3756.96,3678.64,3678.64,3726,3915,3678.64,393,393,478,91.83,0,98.45,-1,237,8.24,8.24,857,3756.96,0,46.52,47.38,14.46,176.24,3678.64,393,0,0,1,15380.85,15380.85,14667,21P03W1 - 03/11/2021,DIVISION 30,Area  021,Distrito  063,02272 - W. Coral Way (Are-D63),3678.64
1.- Thu 03/11/2021,20250.64,20250.64,20648,329280.72,295092,1,1,0,5880.46,5807.81,5807.81,5151,6097,5807.81,588,588,710,92.62,0,114.51,2,833,0,36.84,951,5880.46,0,47.46,25.24,10.57,210.01,5807.81,588,0,0,1,20250.64,20250.64,20648,21P03W1 - 03/11/2021,DIVISION 30,Area  023,Distrito  037,02336 - Nw 27th Avenue (Are-D37),5807.81
1.- Thu 03/11/2021,15463.92,15463.92,16099,264595.34,260506,,,,4298.69,4160.46,4160.46,4294,3796,4160.46,513,513,466,108.28,0,97.78,-4,125,11.2,22.07,1139,4298.69,0,44.4,63.27,41.69,174.82,4160.46,513,0,0,1,15463.92,15463.92,16099,21P03W1 - 03/11/2021,DIVISION 30,Area  013,Distrito  002,02337 - E Boynton Beach (Are-D2),4160.46
1.- Thu 03/11/2021,18563.15,18563.15,20584,312980.64,315515,,,,4956.2,4832.17,4832.17,4505,5242,4832.17,566,566,668,107,0,105.38,17,308,0,18.06,1072,4956.2,0,39,42.81,63.16,212.61,4832.17,566,0,0,1,18563.15,18563.15,20584,21P03W1 - 03/11/2021,DIVISION 30,Area  022,Distrito  001,02338 - Okeechobee & Jog (Are-D1),4832.17
1.- Thu 03/11/2021,12664.06,12664.06,12809,214618.01,204932,,,,3538.49,3437.87,3437.87,3371,3325,3437.87,346,346,414,90.67,0,95.81,-1,176,2.1,43.64,805,3538.49,0,17.89,45.61,9.27,177.37,3437.87,346,0,0,1,12664.06,12664.06,12809,21P03W1 - 03/11/2021,DIVISION 30,Area  021,Distrito  031,02339 - Sw 8th  67th Ave (Are-D31),3437.87
1.- Thu 03/11/2021,21637.45,21637.45,21105,349041.88,331262,1,1,0,5824.67,5695.27,5695.27,5898,5932,5695.27,564,564,654,100.72,0,110.9,3,398,4,21.13,1147,5824.67,0,14.4,59.16,45.11,214.4,5695.27,564,0,0,1,21637.45,21637.45,21105,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  032,02401 - Silver Lakes (Are-D32),5695.27
1.- Thu 03/11/2021,25695.08,25695.08,24469,423947.33,382944,,,,7118.98,7016.15,7016.15,6717,6608,7016.15,765,765,804,126.02,0,131.75,-13,1396,3.5,13.46,1179,7118.98,0,38.23,56.23,29.64,212.37,7016.15,765,0,0,1,25695.08,25695.08,24469,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  029,02403 - Sunset Strip (Are-D29),7016.15
1.- Thu 03/11/2021,25532.04,25532.04,26042,379109.13,379806,,,,6414.26,6334.27,6334.27,6576,7270,6334.27,685,685,867,140.47,0,123.48,35,934,11.65,42.62,1480,6414.26,0,84.6,18.94,6.78,205.27,6334.27,685,0,0,1,25532.04,25532.04,26042,21P03W1 - 03/11/2021,DIVISION 30,Area  023,Distrito  037,02434 - Liberty City (Are-D37),6334.27
1.- Thu 03/11/2021,14056.02,14056.02,15446,256074.1,247629,,,,4176.6,4085.93,4085.93,4141,4026,4085.93,428,428,482,98.2,0,97.04,-1,592,6.68,44.55,1033,4176.6,0,32.98,13.9,25.54,164.51,4085.93,428,0,0,1,14056.02,14056.02,15446,21P03W1 - 03/11/2021,DIVISION 30,Area  021,Distrito  031,02454 - West Doral (Are-D31),4085.93
1.- Thu 03/11/2021,16315.33,16315.33,17003,219654.49,232094,,,,4321.82,4243.68,4243.68,4041,4392,4243.68,466,466,532,75.9,0,99.1,0,161,18.8,17.33,770,4321.82,0,5.58,33.82,8.19,178.04,4243.68,466,0,0,1,16315.33,16315.33,17003,21P03W1 - 03/11/2021,DIVISION 30,Area  021,Distrito  031,02455 - Medley (Are-D31),4243.68
1.- Thu 03/11/2021,22147.99,22147.99,21588,361956.27,336579,,,,6193.4,6008.57,6008.57,5423,5736,6008.57,639,639,678,120.02,0,119,6,641,6.04,19,1209,6193.4,9.41,37.93,86.86,72.93,178.08,6008.57,639,0,0,1,22147.99,22147.99,21588,21P03W1 - 03/11/2021,DIVISION 30,Area  013,Distrito  003,02502 - Jog Rd (Are-D3),6008.57
1.- Thu 03/11/2021,13008.54,13008.54,21377,221078.56,262934,,,,3752.82,3658.22,3658.22,3296,5003,3658.22,410,410,622,72.25,0,95.72,0,328,13.95,31.29,732,3752.82,0,11.99,26.02,23.34,181.46,3658.22,410,0,0,1,13008.54,13008.54,21377,21P03W1 - 03/11/2021,DIVISION 30,Area  021,Distrito  063,02522 - Fiu (Are-D63),3658.22
1.- Thu 03/11/2021,16072.77,16072.77,18283,293494.8,283562,,,,4026.61,3994.43,3994.43,4523,4437,3994.43,394,394,565,98.25,0,107.4,15,352,0,7.58,1116,4026.61,0,64.71,13.92,10.68,264.64,3994.43,394,0,0,1,16072.77,16072.77,18283,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  032,02526 - Weston (Are-D32),3994.43
1.- Thu 03/11/2021,17549.93,17549.93,22082,295054.64,325145,,,,4642.5,4560.15,4560.15,4428,6032,4560.15,527,527,728,96.4,0,103.03,17,470,9.32,0,901,4642.5,0,46.23,27.55,45.48,249.01,4560.15,527,0,0,1,17549.93,17549.93,22082,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  029,02530 - S. University (Are-D29),4560.15
1.- Thu 03/11/2021,25783.74,25783.74,26033,383463.94,370645,1,1,0,6757.58,6672.27,6672.27,6456,6880,6672.27,749,749,861,123.3,0,121.98,-31,586,16.8,20.44,1192,6757.58,0,71.81,27.43,20.64,174.59,6672.27,749,0,0,1,25783.74,25783.74,26033,21P03W1 - 03/11/2021,DIVISION 30,Area  022,Distrito  001,02563 - Blue Heron (Are-D1),6672.27
1.- Thu 03/11/2021,15787.59,15787.59,15849,257279.93,241320,,,,4644.12,4545.54,4545.54,4322,4199,4545.54,531,531,541,109.02,0,97.31,-1,193,16.73,13.38,1088,4644.12,0,29.31,36.34,32.13,,4545.54,531,0,0,1,15787.59,15787.59,15849,21P03W1 - 03/11/2021,DIVISION 30,Area  022,Distrito  022,02564 - Hobe Sound (Are-D22),4545.54
1.- Thu 03/11/2021,15800.83,15800.83,15958,261667.71,263694,1,1,0,4421.26,4333.72,4333.72,4162,4123,4333.72,511,511,553,105.08,0,103.95,4,378,9.79,10.58,974,4421.26,0,45.1,42.24,24.93,204.33,4333.72,511,0,0,1,15800.83,15800.83,15958,21P03W1 - 03/11/2021,DIVISION 30,Area  024,Distrito  029,02566 - New Tamarac (Are-D29),4333.72
1.- Thu 03/11/2021,19751.5,19751.5,20911,301718.52,308856,,,,5148.3,5045.01,5045.01,5232,5430,5045.01,595,595,700,131.8,0,116.82,-6,483,7.88,30.55,1378,5148.3,0,57.09,29.16,35.7,177.68,5045.01,595,0,0,1,19751.5,19751.5,20911,21P03W1 - 03/11/2021,DIVISION 30,Area  022,Distrito  020,02568 - Belvedere & Austr. (Are-D20),5045.01
1.- Thu 03/11/2021,18354.43,18354.43,19574,319494.38,318098,,,,4859.86,4777.19,4777.19,4778,4836,4777.19,495,495,585,104.78,0,101.2,-105,400,0,0,1021,4859.86,0,16.32,62.02,20.65,245.69,4777.19,495,0,0,1,18354.43,18354.43,19574,21P03W1 - 03/11/2021,DIVISION 30,Area  013,Distrito  024,02586 - Forest Hill & Jog (Are-D24),4777.19
1.- Thu 03/11/2021,21738,21738,21993,353519.31,342245,0,1,1,5672.92,5531.49,5531.49,5436,5960,5531.49,616,616,728,105.17,0,111.13,7,636,19.94,20.31,1052,5672.92,0,63.05,82.22,18.96,150.42,5531.49,616,0,0,1,21738,21738,21993,21P03W1 - 03/11/2021,DIVISION 30,Area  023,Distrito  025,02588 - Sheridan (Are-D25),5531.49
1.- Thu 03/11/2021,16809.39,16809.39,16281,280008.76,249617,,,,4746.41,4643.26,4643.26,4420,4109,4643.26,502,502,494,103.25,0,104.43,-2,500,9.09,12.38,1038,4746.41,0,35.1,74.5,7.18,178.83,4643.26,502,0,0,1,16809.39,16809.39,16281,21P03W1 - 03/11/2021,DIVISION 30,Area  013,Distrito  003,02589 - Hypoluxo (Are-D3),4643.26
1.- Thu 03/11/2021,13858.03,13858.03,14512,227834.26,232761,1,1,0,3925.55,3814.45,3814.45,3417,3815,3814.45,405,405,489,84.18,0,95.63,-4,107,5,13.57,868,3925.55,0,46.53,60.01,32.52,331.9,3814.45,405,0,0,1,13858.03,13858.03,14512,21P03W1 - 03/11/2021,DIVISION 30,Area  013,Distrito  002,02607 - Palmetto Park (Are-D2),3814.45
1.- Thu 03/11/2021,26247.79,26247.79,24281,426018.44,387255,,,,7262.26,7100.24,7100.24,6354,6780,7100.24,725,725,751,135.78,0,125.48,-3,633,9.99,1.99,1270,7262.26,0,88.09,39.81,110.23,247.26,7100.24,725,0,0,1,26247.79,26247.79,24281,21P03W1 - 03/11/2021,DIVISION 32,Area  003,Distrito  060,02635 - Saxon (Are-D60),7100.24
1.- Thu 03/11/2021,13180.74,13180.74,12381,220559.64,199961,2,2,0,3294.77,3197.57,3197.57,3376,3130,3197.57,390,390,407,98.62,0,90.1,3,404,10.39,14.48,961,3294.77,0,20.03,51,21.33,148.63,3197.57,390,0,0,1,13180.74,13180.74,12381,21P03W1 - 03/11/2021,DIVISION 30,Area  013,Distrito  003,02638 - S Dixie (Are-D3),3197.57
1.- Thu 03/11/2021,10595.08,10595.08,11824,167594.56,184483,1,1,0,2892.32,2865.91,2865.91,2636,2879,0,330,330,374,83.52,0,103.95,16,184,0,0,888,2892.32,0,44.35,21.83,4.58,191.63,2865.91,330,0,0,1,10595.08,10595.08,11824,21P03W1 - 03/11/2021,DIVISION 42,Area  009,Distrito  064,02782 - Brainerd Rd. (Are-D64),2865.91
1.- Thu 03/11/2021,18034.63,18034.63,19817,285803.48,290139,,,,4807.15,4607.31,4607.31,4461,5103,4607.31,535,535,638,117.68,0,106.75,-9,336,3,104.58,1162,4807.15,0,59.32,92.26,0,178,4607.31,535,0,0,1,18034.63,18034.63,19817,21P03W1 - 03/11/2021,DIVISION 42,Area  015,Distrito  052,02815 - Cedar Bluff (Are-D52),4607.31
